
time,gFx,gFy,gFz,wx,wy,wz,
23.891,-0.04,1.04,-0.10,0.29,0.28,0.05,
23.892,-0.04,1.03,-0.11,0.29,0.28,0.05,
23.892,-0.04,1.03,-0.11,0.30,0.30,0.06,
23.894,-0.04,1.03,-0.11,0.30,0.30,0.06,
23.894,-0.04,1.03,-0.11,0.32,0.32,0.06,
23.898,-0.03,1.02,-0.11,0.32,0.32,0.06,
23.898,-0.03,1.02,-0.11,0.33,0.33,0.07,
23.899,-0.03,1.02,-0.12,0.33,0.33,0.07,
23.9,-0.03,1.02,-0.12,0.33,0.33,0.07,
23.901,-0.03,1.02,-0.13,0.33,0.33,0.07,
23.902,-0.03,1.02,-0.13,0.34,0.34,0.07,
23.902,-0.02,1.01,-0.14,0.34,0.34,0.07,
23.903,-0.02,1.01,-0.14,0.35,0.33,0.08,
23.906,-0.02,1.01,-0.15,0.35,0.33,0.08,
23.907,-0.02,1.01,-0.15,0.34,0.33,0.08,
23.907,-0.01,1.01,-0.16,0.34,0.33,0.08,
23.908,-0.01,1.01,-0.16,0.34,0.33,0.08,
23.909,-0.01,1.01,-0.16,0.34,0.31,0.08,
23.909,-0.01,1.01,-0.16,0.33,0.30,0.09,
23.91,-0.01,1.02,-0.17,0.33,0.30,0.09,
23.911,-0.01,1.02,-0.17,0.33,0.27,0.09,
23.911,-0.01,1.02,-0.18,0.33,0.27,0.09,
23.911,-0.01,1.02,-0.18,0.32,0.25,0.08,
23.914,-0.01,1.02,-0.19,0.32,0.25,0.08,
23.914,-0.01,1.02,-0.19,0.30,0.22,0.09,
23.915,-0.00,1.02,-0.20,0.30,0.22,0.09,
23.916,-0.00,1.02,-0.20,0.29,0.19,0.08,
23.92,0.00,1.03,-0.21,0.29,0.19,0.08,
23.92,0.00,1.03,-0.21,0.27,0.16,0.07,
23.921,0.01,1.03,-0.20,0.27,0.16,0.07,
23.921,0.01,1.03,-0.20,0.25,0.13,0.07,
23.923,-0.00,1.03,-0.21,0.25,0.13,0.07,
23.923,-0.00,1.03,-0.21,0.22,0.10,0.06,
23.925,-0.01,1.03,-0.21,0.22,0.10,0.06,
23.925,-0.01,1.03,-0.21,0.20,0.06,0.06,
23.927,-0.01,1.03,-0.22,0.20,0.06,0.06,
23.928,-0.01,1.03,-0.22,0.17,0.02,0.05,
23.931,-0.01,1.04,-0.21,0.17,0.02,0.05,
23.931,-0.01,1.04,-0.21,0.15,-0.01,0.04,
23.932,-0.02,1.04,-0.20,0.15,-0.01,0.04,
23.933,-0.02,1.04,-0.19,0.15,-0.01,0.04,
23.952,-0.02,1.04,-0.19,0.13,-0.05,0.04,
23.953,-0.02,1.04,-0.19,0.11,-0.08,0.03,
23.953,-0.02,1.04,-0.19,0.10,-0.12,0.02,
23.954,-0.02,1.05,-0.19,0.10,-0.12,0.02,
23.954,-0.02,1.05,-0.18,0.10,-0.12,0.02,
23.954,-0.02,1.05,-0.18,0.09,-0.16,0.02,
23.955,-0.02,1.05,-0.17,0.09,-0.16,0.02,
23.955,-0.02,1.05,-0.17,0.07,-0.19,0.01,
23.955,-0.01,1.05,-0.16,0.07,-0.19,0.01,
23.956,-0.01,1.05,-0.16,0.07,-0.23,-0.00,
23.956,-0.01,1.05,-0.15,0.07,-0.23,-0.00,
23.956,-0.01,1.05,-0.15,0.07,-0.26,-0.02,
23.956,-0.01,1.05,-0.14,0.07,-0.26,-0.02,
23.957,-0.01,1.05,-0.14,0.07,-0.29,-0.02,
23.957,-0.01,1.05,-0.14,0.07,-0.29,-0.02,
23.957,-0.01,1.05,-0.14,0.07,-0.32,-0.03,
23.958,-0.01,1.05,-0.14,0.07,-0.32,-0.03,
23.958,-0.01,1.05,-0.14,0.08,-0.35,-0.04,
23.958,-0.02,1.05,-0.15,0.08,-0.35,-0.04,
23.959,-0.02,1.05,-0.15,0.07,-0.38,-0.04,
23.959,-0.03,1.05,-0.16,0.07,-0.38,-0.04,
23.959,-0.03,1.05,-0.16,0.08,-0.41,-0.05,
23.959,-0.03,1.05,-0.17,0.08,-0.41,-0.05,
23.96,-0.03,1.05,-0.17,0.08,-0.43,-0.05,
23.96,-0.04,1.05,-0.17,0.08,-0.43,-0.05,
23.96,-0.05,1.05,-0.19,0.08,-0.43,-0.05,
23.96,-0.05,1.05,-0.19,0.09,-0.44,-0.05,
23.96,-0.05,1.05,-0.19,0.09,-0.45,-0.04,
23.961,-0.05,1.04,-0.19,0.09,-0.45,-0.04,
23.961,-0.05,1.04,-0.19,0.09,-0.45,-0.04,
23.966,-0.04,1.04,-0.21,0.09,-0.45,-0.04,
23.967,-0.04,1.04,-0.21,0.09,-0.45,-0.04,
23.967,-0.05,1.04,-0.22,0.09,-0.45,-0.04,
23.971,-0.05,1.04,-0.22,0.08,-0.45,-0.03,
23.971,-0.06,1.03,-0.23,0.08,-0.45,-0.03,
23.971,-0.06,1.03,-0.23,0.09,-0.43,-0.03,
23.972,-0.06,1.03,-0.23,0.09,-0.43,-0.03,
23.972,-0.06,1.03,-0.23,0.08,-0.42,-0.03,
23.972,-0.06,1.03,-0.24,0.08,-0.42,-0.03,
23.972,-0.06,1.03,-0.24,0.08,-0.40,-0.02,
23.972,-0.06,1.03,-0.25,0.08,-0.40,-0.02,
23.972,-0.06,1.03,-0.25,0.08,-0.38,-0.02,
23.974,-0.06,1.03,-0.25,0.08,-0.38,-0.02,
23.974,-0.06,1.03,-0.25,0.08,-0.36,-0.00,
23.974,-0.06,1.03,-0.25,0.08,-0.36,-0.00,
23.974,-0.06,1.03,-0.25,0.08,-0.33,-0.00,
23.999,-0.06,1.03,-0.25,0.08,-0.33,-0.00,
24.0,-0.06,1.03,-0.25,0.09,-0.30,0.01,
24.0,-0.06,1.03,-0.25,0.09,-0.30,0.01,
24.0,-0.06,1.03,-0.25,0.08,-0.28,0.02,
24.0,-0.06,1.03,-0.25,0.09,-0.25,0.03,
24.001,-0.06,1.03,-0.24,0.09,-0.25,0.03,
24.001,-0.06,1.03,-0.24,0.09,-0.25,0.03,
24.001,-0.06,1.03,-0.24,0.09,-0.23,0.04,
24.001,-0.06,1.03,-0.24,0.10,-0.22,0.04,
24.001,-0.06,1.03,-0.22,0.10,-0.22,0.04,
24.001,-0.06,1.02,-0.22,0.10,-0.22,0.04,
24.002,-0.06,1.02,-0.20,0.10,-0.22,0.04,
24.002,-0.06,1.02,-0.20,0.11,-0.20,0.04,
24.002,-0.06,1.02,-0.20,0.11,-0.20,0.05,
24.002,-0.07,1.02,-0.20,0.11,-0.20,0.05,
24.002,-0.07,1.02,-0.20,0.11,-0.19,0.05,
24.002,-0.08,1.02,-0.19,0.11,-0.19,0.05,
24.003,-0.08,1.02,-0.19,0.12,-0.20,0.06,
24.003,-0.08,1.02,-0.19,0.13,-0.20,0.06,
24.003,-0.08,1.02,-0.18,0.13,-0.20,0.06,
24.003,-0.08,1.02,-0.17,0.13,-0.20,0.06,
24.003,-0.08,1.02,-0.17,0.14,-0.20,0.07,
24.004,-0.09,1.02,-0.17,0.14,-0.20,0.07,
24.004,-0.09,1.02,-0.17,0.14,-0.20,0.07,
24.004,-0.09,1.02,-0.17,0.14,-0.21,0.07,
24.004,-0.09,1.02,-0.17,0.15,-0.22,0.08,
24.004,-0.09,1.02,-0.16,0.15,-0.22,0.08,
24.005,-0.09,1.02,-0.15,0.15,-0.22,0.08,
24.005,-0.09,1.02,-0.15,0.16,-0.23,0.08,
24.005,-0.09,1.02,-0.15,0.15,-0.24,0.09,
24.007,-0.09,1.01,-0.15,0.15,-0.24,0.09,
24.007,-0.09,1.01,-0.15,0.16,-0.25,0.08,
24.01,-0.09,1.01,-0.14,0.16,-0.25,0.08,
24.011,-0.09,1.01,-0.14,0.16,-0.26,0.09,
24.011,-0.08,1.01,-0.15,0.16,-0.26,0.09,
24.011,-0.08,1.01,-0.15,0.16,-0.27,0.08,
24.012,-0.08,1.01,-0.14,0.16,-0.27,0.08,
24.012,-0.08,1.01,-0.14,0.16,-0.28,0.08,
24.014,-0.08,1.00,-0.13,0.16,-0.28,0.08,
24.014,-0.08,1.00,-0.13,0.16,-0.30,0.08,
24.018,-0.08,1.00,-0.12,0.16,-0.30,0.08,
24.018,-0.08,1.00,-0.12,0.16,-0.31,0.07,
24.018,-0.07,1.00,-0.11,0.16,-0.31,0.07,
24.018,-0.07,1.00,-0.11,0.15,-0.34,0.07,
24.022,-0.07,1.01,-0.10,0.15,-0.34,0.07,
24.022,-0.07,1.01,-0.10,0.14,-0.37,0.07,
24.022,-0.07,1.00,-0.10,0.14,-0.37,0.07,
24.023,-0.07,1.00,-0.10,0.14,-0.39,0.06,
24.026,-0.07,1.00,-0.10,0.14,-0.39,0.06,
24.027,-0.07,1.00,-0.10,0.14,-0.42,0.06,
24.027,-0.06,1.00,-0.10,0.14,-0.42,0.06,
24.027,-0.06,1.00,-0.10,0.14,-0.45,0.06,
24.031,-0.06,1.00,-0.10,0.13,-0.47,0.06,
24.032,-0.06,1.00,-0.10,0.13,-0.47,0.06,
24.054,-0.05,1.00,-0.11,0.13,-0.47,0.06,
24.055,-0.05,1.00,-0.11,0.13,-0.49,0.06,
24.055,-0.05,0.99,-0.11,0.13,-0.49,0.06,
24.055,-0.05,0.99,-0.11,0.13,-0.50,0.06,
24.056,-0.05,0.99,-0.11,0.14,-0.52,0.06,
24.056,-0.05,0.99,-0.11,0.14,-0.52,0.06,
24.056,-0.05,0.98,-0.11,0.14,-0.52,0.06,
24.057,-0.05,0.98,-0.11,0.13,-0.53,0.06,
24.057,-0.05,0.98,-0.11,0.13,-0.53,0.06,
24.057,-0.05,0.98,-0.11,0.13,-0.53,0.05,
24.058,-0.05,0.98,-0.12,0.13,-0.53,0.05,
24.058,-0.05,0.98,-0.12,0.13,-0.53,0.05,
24.058,-0.05,0.97,-0.12,0.13,-0.53,0.05,
24.058,-0.05,0.97,-0.12,0.13,-0.55,0.05,
24.059,-0.05,0.97,-0.12,0.13,-0.55,0.05,
24.059,-0.05,0.97,-0.12,0.14,-0.55,0.05,
24.059,-0.05,0.98,-0.11,0.14,-0.55,0.05,
24.059,-0.05,0.98,-0.11,0.14,-0.57,0.04,
24.06,-0.06,0.98,-0.12,0.14,-0.57,0.04,
24.06,-0.06,0.98,-0.12,0.12,-0.59,0.04,
24.06,-0.06,0.98,-0.12,0.13,-0.61,0.04,
24.06,-0.06,0.98,-0.12,0.13,-0.61,0.04,
24.06,-0.06,0.99,-0.11,0.13,-0.61,0.04,
24.06,-0.06,0.99,-0.11,0.12,-0.64,0.03,
24.06,-0.06,0.99,-0.11,0.12,-0.64,0.03,
24.061,-0.06,0.99,-0.11,0.12,-0.66,0.04,
24.061,-0.06,1.00,-0.11,0.12,-0.66,0.04,
24.061,-0.06,1.00,-0.11,0.12,-0.69,0.04,
24.061,-0.06,1.00,-0.12,0.12,-0.69,0.04,
24.061,-0.06,1.00,-0.12,0.12,-0.72,0.04,
24.062,-0.06,1.00,-0.12,0.11,-0.74,0.04,
24.062,-0.06,1.00,-0.13,0.11,-0.74,0.04,
24.063,-0.07,1.01,-0.15,0.11,-0.74,0.04,
24.064,-0.07,1.01,-0.15,0.10,-0.76,0.05,
24.065,-0.07,1.01,-0.18,0.10,-0.76,0.05,
24.065,-0.07,1.01,-0.18,0.10,-0.76,0.05,
24.066,-0.08,1.01,-0.19,0.10,-0.76,0.05,
24.067,-0.08,1.01,-0.19,0.09,-0.76,0.06,
24.071,-0.08,1.01,-0.19,0.08,-0.75,0.07,
24.071,-0.08,1.01,-0.21,0.08,-0.75,0.07,
24.072,-0.08,1.01,-0.21,0.07,-0.73,0.07,
24.072,-0.08,1.01,-0.22,0.07,-0.73,0.07,
24.073,-0.08,1.01,-0.23,0.07,-0.73,0.07,
24.073,-0.08,1.01,-0.23,0.06,-0.71,0.08,
24.076,-0.08,1.01,-0.24,0.06,-0.71,0.08,
24.076,-0.08,1.01,-0.24,0.05,-0.68,0.08,
24.079,-0.08,1.00,-0.25,0.05,-0.68,0.08,
24.08,-0.08,1.00,-0.25,0.04,-0.65,0.08,
24.08,-0.08,1.00,-0.25,0.03,-0.62,0.08,
24.08,-0.07,1.00,-0.26,0.03,-0.62,0.08,
24.081,-0.07,1.00,-0.26,0.03,-0.62,0.08,
24.081,-0.07,1.00,-0.26,0.00,-0.58,0.07,
24.092,-0.06,1.00,-0.26,0.00,-0.58,0.07,
24.093,-0.06,1.00,-0.26,-0.01,-0.54,0.07,
24.093,-0.06,1.00,-0.26,-0.02,-0.50,0.07,
24.093,-0.06,0.99,-0.26,-0.02,-0.50,0.07,
24.093,-0.06,0.99,-0.26,-0.03,-0.46,0.06,
24.093,-0.04,0.99,-0.25,-0.03,-0.46,0.06,
24.093,-0.03,0.99,-0.25,-0.03,-0.46,0.06,
24.093,-0.03,0.99,-0.25,-0.04,-0.44,0.05,
24.093,-0.03,0.98,-0.23,-0.04,-0.44,0.05,
24.093,-0.01,0.98,-0.22,-0.04,-0.44,0.05,
24.093,-0.01,0.98,-0.22,-0.05,-0.42,0.05,
24.093,-0.01,0.98,-0.22,-0.06,-0.40,0.03,
24.097,0.01,0.98,-0.20,-0.06,-0.40,0.03,
24.098,0.01,0.98,-0.20,-0.06,-0.39,0.02,
24.098,0.02,0.98,-0.18,-0.06,-0.39,0.02,
24.098,0.02,0.98,-0.18,-0.06,-0.40,0.01,
24.098,0.02,0.98,-0.17,-0.06,-0.40,0.01,
24.099,0.02,0.98,-0.17,-0.05,-0.42,0.00,
24.101,0.02,0.98,-0.15,-0.05,-0.42,0.00,
24.101,0.02,0.98,-0.15,-0.05,-0.45,-0.01,
24.103,0.02,0.98,-0.14,-0.05,-0.45,-0.01,
24.103,0.02,0.98,-0.14,-0.04,-0.49,-0.01,
24.108,0.02,0.98,-0.14,-0.03,-0.55,-0.02,
24.108,0.02,0.98,-0.12,-0.03,-0.55,-0.02,
24.108,0.01,0.98,-0.11,-0.03,-0.55,-0.02,
24.109,0.01,0.98,-0.11,-0.02,-0.60,-0.02,
24.11,0.00,0.99,-0.10,-0.02,-0.60,-0.02,
24.11,0.00,0.99,-0.10,-0.01,-0.67,-0.02,
24.113,-0.00,0.99,-0.09,-0.01,-0.67,-0.02,
24.113,-0.00,0.99,-0.09,0.00,-0.73,-0.02,
24.113,-0.01,0.99,-0.10,0.00,-0.73,-0.02,
24.114,-0.01,0.99,-0.10,0.02,-0.79,-0.02,
24.118,-0.02,1.00,-0.08,0.02,-0.79,-0.02,
24.118,-0.02,1.00,-0.08,0.03,-0.84,-0.03,
24.118,-0.02,1.00,-0.09,0.03,-0.84,-0.03,
24.119,-0.02,1.00,-0.09,0.05,-0.89,-0.03,
24.12,-0.02,1.00,-0.09,0.06,-0.94,-0.03,
24.12,-0.02,1.01,-0.09,0.06,-0.94,-0.03,
24.122,-0.03,1.01,-0.09,0.06,-0.94,-0.03,
24.122,-0.03,1.01,-0.09,0.06,-0.98,-0.04,
24.124,-0.03,1.01,-0.09,0.07,-1.02,-0.04,
24.125,-0.03,1.02,-0.09,0.07,-1.02,-0.04,
24.126,-0.03,1.02,-0.09,0.07,-1.04,-0.05,
24.127,-0.03,1.02,-0.09,0.07,-1.04,-0.05,
24.13,-0.02,1.02,-0.10,0.07,-1.04,-0.05,
24.131,-0.02,1.02,-0.10,0.07,-1.07,-0.06,
24.132,-0.02,1.02,-0.10,0.07,-1.07,-0.06,
24.132,-0.02,1.02,-0.10,0.08,-1.09,-0.07,
24.153,-0.02,1.02,-0.10,0.08,-1.09,-0.07,
24.154,-0.02,1.02,-0.10,0.08,-1.10,-0.08,
24.154,-0.03,1.02,-0.11,0.08,-1.10,-0.08,
24.154,-0.03,1.01,-0.11,0.08,-1.10,-0.08,
24.154,-0.03,1.01,-0.11,0.07,-1.09,-0.08,
24.154,-0.03,1.01,-0.11,0.07,-1.08,-0.09,
24.154,-0.04,1.01,-0.12,0.07,-1.08,-0.09,
24.155,-0.04,1.01,-0.12,0.06,-1.06,-0.10,
24.155,-0.04,1.01,-0.12,0.06,-1.06,-0.10,
24.155,-0.04,1.01,-0.12,0.06,-1.03,-0.10,
24.155,-0.04,1.01,-0.12,0.06,-1.03,-0.10,
24.155,-0.04,1.01,-0.12,0.05,-1.00,-0.11,
24.156,-0.04,1.00,-0.12,0.05,-1.00,-0.11,
24.156,-0.04,1.00,-0.12,0.05,-1.00,-0.11,
24.156,-0.04,1.00,-0.12,0.03,-0.97,-0.12,
24.156,-0.04,1.00,-0.12,0.01,-0.95,-0.12,
24.156,-0.04,1.00,-0.12,-0.00,-0.93,-0.13,
24.157,-0.04,1.00,-0.12,-0.00,-0.93,-0.13,
24.157,-0.04,1.00,-0.12,-0.00,-0.93,-0.13,
24.157,-0.04,1.00,-0.12,-0.01,-0.93,-0.13,
24.157,-0.04,1.00,-0.12,-0.01,-0.93,-0.13,
24.157,-0.04,1.00,-0.12,-0.04,-0.93,-0.13,
24.157,-0.05,1.00,-0.12,-0.04,-0.93,-0.13,
24.158,-0.05,1.00,-0.12,-0.06,-0.94,-0.14,
24.158,-0.05,1.00,-0.12,-0.07,-0.94,-0.13,
24.158,-0.05,1.00,-0.12,-0.07,-0.94,-0.13,
24.161,-0.06,1.00,-0.13,-0.07,-0.94,-0.13,
24.162,-0.06,1.00,-0.13,-0.09,-0.96,-0.13,
24.162,-0.06,1.00,-0.13,-0.09,-0.96,-0.13,
24.163,-0.06,1.00,-0.13,-0.11,-0.98,-0.12,
24.163,-0.08,1.01,-0.14,-0.11,-0.98,-0.12,
24.163,-0.08,1.01,-0.14,-0.13,-1.00,-0.11,
24.168,-0.10,1.01,-0.14,-0.13,-1.00,-0.11,
24.168,-0.11,1.01,-0.15,-0.13,-1.00,-0.11,
24.168,-0.11,1.01,-0.15,-0.15,-1.01,-0.11,
24.168,-0.11,1.01,-0.15,-0.16,-1.03,-0.09,
24.168,-0.11,1.01,-0.15,-0.18,-1.02,-0.07,
24.169,-0.12,1.01,-0.15,-0.18,-1.02,-0.07,
24.171,-0.13,1.01,-0.17,-0.18,-1.02,-0.07,
24.171,-0.13,1.01,-0.17,-0.20,-1.02,-0.06,
24.176,-0.13,1.01,-0.17,-0.20,-1.02,-0.06,
24.176,-0.13,1.00,-0.17,-0.20,-1.02,-0.06,
24.179,-0.13,1.00,-0.17,-0.21,-1.00,-0.05,
24.18,-0.13,1.00,-0.17,-0.21,-0.97,-0.04,
24.18,-0.14,1.00,-0.17,-0.21,-0.97,-0.04,
24.18,-0.14,1.00,-0.17,-0.23,-0.93,-0.03,
24.186,-0.13,1.01,-0.17,-0.23,-0.93,-0.03,
24.187,-0.13,1.01,-0.17,-0.24,-0.88,-0.02,
24.187,-0.13,1.01,-0.16,-0.24,-0.88,-0.02,
24.187,-0.12,1.00,-0.16,-0.24,-0.88,-0.02,
24.187,-0.11,1.00,-0.16,-0.24,-0.88,-0.02,
24.187,-0.11,1.00,-0.16,-0.24,-0.83,-0.01,
24.187,-0.11,1.00,-0.16,-0.24,-0.77,-0.01,
24.187,-0.11,1.00,-0.16,-0.24,-0.71,-0.01,
24.187,-0.11,1.00,-0.16,-0.24,-0.65,-0.01,
24.188,-0.10,1.00,-0.14,-0.24,-0.65,-0.01,
24.188,-0.09,1.00,-0.13,-0.24,-0.65,-0.01,
24.189,-0.09,1.00,-0.13,-0.23,-0.59,-0.01,
24.191,-0.08,1.00,-0.12,-0.23,-0.59,-0.01,
24.191,-0.08,1.00,-0.12,-0.22,-0.53,-0.03,
24.197,-0.07,1.00,-0.12,-0.22,-0.53,-0.03,
24.198,-0.06,1.00,-0.12,-0.22,-0.53,-0.03,
24.198,-0.06,1.00,-0.12,-0.21,-0.48,-0.03,
24.198,-0.06,1.00,-0.12,-0.19,-0.43,-0.03,
24.198,-0.05,1.00,-0.10,-0.19,-0.43,-0.03,
24.198,-0.05,1.00,-0.10,-0.17,-0.39,-0.03,
24.202,-0.05,1.00,-0.10,-0.17,-0.39,-0.03,
24.202,-0.04,1.00,-0.09,-0.17,-0.39,-0.03,
24.202,-0.04,1.00,-0.09,-0.15,-0.35,-0.04,
24.202,-0.04,1.00,-0.09,-0.14,-0.31,-0.04,
24.202,-0.03,1.00,-0.08,-0.14,-0.31,-0.04,
24.203,-0.03,1.00,-0.08,-0.12,-0.29,-0.05,
24.207,-0.03,1.00,-0.07,-0.12,-0.29,-0.05,
24.207,-0.03,1.00,-0.07,-0.10,-0.26,-0.05,
24.208,-0.02,1.01,-0.07,-0.10,-0.26,-0.05,
24.208,-0.02,1.01,-0.06,-0.10,-0.26,-0.05,
24.208,-0.02,1.01,-0.06,-0.07,-0.25,-0.05,
24.208,-0.02,1.01,-0.06,-0.05,-0.25,-0.05,
24.211,-0.02,1.01,-0.06,-0.05,-0.25,-0.05,
24.212,-0.02,1.01,-0.06,-0.02,-0.25,-0.06,
24.212,-0.02,1.01,-0.06,-0.02,-0.25,-0.06,
24.212,-0.02,1.01,-0.06,-0.00,-0.26,-0.05,
24.213,-0.02,1.01,-0.05,-0.00,-0.26,-0.05,
24.213,-0.02,1.01,-0.05,0.02,-0.27,-0.05,
24.215,-0.03,1.01,-0.05,0.02,-0.27,-0.05,
24.215,-0.03,1.01,-0.05,0.04,-0.27,-0.05,
24.218,-0.04,1.00,-0.05,0.04,-0.27,-0.05,
24.218,-0.04,1.00,-0.05,0.06,-0.30,-0.05,
24.22,-0.05,1.01,-0.04,0.06,-0.30,-0.05,
24.22,-0.05,1.01,-0.04,0.08,-0.32,-0.04,
24.226,-0.05,1.00,-0.04,0.08,-0.32,-0.04,
24.226,-0.05,1.00,-0.04,0.10,-0.34,-0.04,
24.226,-0.06,1.00,-0.05,0.10,-0.34,-0.04,
24.226,-0.06,1.00,-0.05,0.12,-0.37,-0.04,
24.226,-0.06,1.00,-0.05,0.13,-0.39,-0.03,
24.227,-0.06,1.01,-0.05,0.13,-0.39,-0.03,
24.232,-0.07,1.01,-0.06,0.13,-0.39,-0.03,
24.232,-0.08,1.01,-0.06,0.13,-0.39,-0.03,
24.233,-0.08,1.01,-0.06,0.15,-0.42,-0.03,
24.233,-0.08,1.01,-0.06,0.16,-0.44,-0.03,
24.255,-0.09,1.02,-0.06,0.16,-0.44,-0.03,
24.255,-0.09,1.02,-0.06,0.17,-0.46,-0.02,
24.256,-0.09,1.02,-0.07,0.17,-0.46,-0.02,
24.256,-0.09,1.02,-0.07,0.18,-0.47,-0.01,
24.256,-0.10,1.02,-0.08,0.18,-0.47,-0.01,
24.256,-0.11,1.03,-0.09,0.18,-0.47,-0.01,
24.256,-0.11,1.03,-0.09,0.20,-0.48,-0.00,
24.257,-0.11,1.03,-0.09,0.20,-0.47,0.01,
24.257,-0.11,1.04,-0.10,0.20,-0.47,0.01,
24.257,-0.11,1.04,-0.10,0.20,-0.47,0.02,
24.257,-0.10,1.04,-0.11,0.20,-0.47,0.02,
24.257,-0.10,1.04,-0.11,0.21,-0.45,0.02,
24.258,-0.10,1.04,-0.11,0.21,-0.45,0.02,
24.258,-0.10,1.04,-0.11,0.22,-0.43,0.03,
24.258,-0.10,1.04,-0.11,0.22,-0.43,0.03,
24.259,-0.10,1.04,-0.11,0.22,-0.40,0.04,
24.259,-0.09,1.04,-0.11,0.22,-0.40,0.04,
24.259,-0.09,1.04,-0.11,0.22,-0.38,0.04,
24.26,-0.09,1.04,-0.11,0.22,-0.38,0.04,
24.26,-0.09,1.04,-0.11,0.22,-0.34,0.05,
24.26,-0.08,1.04,-0.12,0.22,-0.34,0.05,
24.26,-0.08,1.04,-0.12,0.21,-0.31,0.05,
24.26,-0.08,1.04,-0.11,0.21,-0.31,0.05,
24.26,-0.07,1.04,-0.11,0.21,-0.31,0.05,
24.261,-0.07,1.04,-0.11,0.22,-0.28,0.05,
24.261,-0.07,1.04,-0.11,0.21,-0.26,0.06,
24.261,-0.06,1.04,-0.11,0.21,-0.26,0.06,
24.261,-0.06,1.04,-0.11,0.22,-0.24,0.05,
24.264,-0.06,1.04,-0.11,0.22,-0.24,0.05,
24.265,-0.06,1.04,-0.11,0.22,-0.22,0.05,
24.265,-0.05,1.04,-0.11,0.22,-0.22,0.05,
24.265,-0.05,1.03,-0.11,0.22,-0.22,0.05,
24.266,-0.05,1.03,-0.11,0.22,-0.21,0.06,
24.266,-0.05,1.03,-0.11,0.22,-0.20,0.06,
24.266,-0.05,1.03,-0.11,0.22,-0.20,0.06,
24.266,-0.05,1.03,-0.11,0.22,-0.20,0.06,
24.267,-0.05,1.03,-0.11,0.22,-0.20,0.06,
24.268,-0.05,1.03,-0.11,0.22,-0.20,0.06,
24.27,-0.05,1.02,-0.10,0.22,-0.20,0.06,
24.27,-0.05,1.02,-0.10,0.22,-0.21,0.06,
24.271,-0.05,1.02,-0.11,0.22,-0.21,0.06,
24.272,-0.05,1.02,-0.11,0.23,-0.23,0.06,
24.274,-0.05,1.02,-0.12,0.23,-0.23,0.06,
24.275,-0.05,1.02,-0.12,0.22,-0.25,0.06,
24.279,-0.05,1.02,-0.12,0.22,-0.25,0.06,
24.281,-0.06,1.02,-0.13,0.22,-0.25,0.06,
24.281,-0.06,1.02,-0.13,0.22,-0.28,0.07,
24.281,-0.06,1.02,-0.13,0.22,-0.31,0.07,
24.281,-0.06,1.02,-0.15,0.22,-0.31,0.07,
24.281,-0.06,1.02,-0.15,0.21,-0.34,0.07,
24.283,-0.06,1.02,-0.15,0.21,-0.34,0.07,
24.283,-0.06,1.02,-0.15,0.20,-0.38,0.07,
24.283,-0.06,1.02,-0.16,0.20,-0.38,0.07,
24.284,-0.06,1.02,-0.16,0.19,-0.40,0.07,
24.287,-0.06,1.02,-0.16,0.19,-0.43,0.07,
24.287,-0.06,1.02,-0.17,0.19,-0.43,0.07,
24.287,-0.06,1.02,-0.17,0.19,-0.43,0.07,
24.287,-0.06,1.02,-0.17,0.18,-0.45,0.07,
24.291,-0.05,1.02,-0.18,0.18,-0.45,0.07,
24.291,-0.05,1.02,-0.18,0.18,-0.47,0.07,
24.291,-0.05,1.02,-0.19,0.18,-0.47,0.07,
24.291,-0.05,1.02,-0.19,0.16,-0.47,0.08,
24.3,-0.05,1.02,-0.19,0.16,-0.47,0.08,
24.301,-0.05,1.02,-0.19,0.15,-0.48,0.07,
24.301,-0.04,1.02,-0.19,0.15,-0.48,0.07,
24.301,-0.04,1.02,-0.19,0.15,-0.49,0.07,
24.301,-0.04,1.03,-0.20,0.15,-0.49,0.07,
24.301,-0.04,1.03,-0.20,0.14,-0.49,0.07,
24.304,-0.04,1.02,-0.20,0.14,-0.49,0.07,
24.304,-0.04,1.02,-0.20,0.14,-0.48,0.07,
24.304,-0.03,1.03,-0.20,0.14,-0.48,0.07,
24.304,-0.03,1.03,-0.20,0.14,-0.48,0.07,
24.305,-0.03,1.03,-0.20,0.13,-0.47,0.07,
24.306,-0.03,1.03,-0.20,0.12,-0.45,0.07,
24.306,-0.03,1.03,-0.20,0.12,-0.45,0.07,
24.306,-0.03,1.03,-0.20,0.12,-0.43,0.06,
24.308,-0.02,1.03,-0.20,0.12,-0.43,0.06,
24.308,-0.02,1.03,-0.20,0.12,-0.41,0.07,
24.31,-0.02,1.03,-0.20,0.12,-0.41,0.07,
24.31,-0.02,1.03,-0.20,0.11,-0.38,0.07,
24.312,-0.02,1.03,-0.20,0.11,-0.38,0.07,
24.312,-0.02,1.03,-0.20,0.10,-0.36,0.06,
24.313,-0.02,1.03,-0.20,0.10,-0.36,0.06,
24.314,-0.02,1.03,-0.20,0.10,-0.34,0.05,
24.319,-0.02,1.04,-0.19,0.10,-0.34,0.05,
24.32,-0.02,1.04,-0.19,0.10,-0.34,0.05,
24.32,-0.02,1.04,-0.19,0.10,-0.33,0.05,
24.32,-0.02,1.04,-0.19,0.10,-0.32,0.05,
24.32,-0.02,1.04,-0.19,0.10,-0.32,0.05,
