
time,gFx,gFy,gFz,wx,wy,wz,
23.546,0.01,0.93,-0.01,-0.89,-0.05,-0.09,
23.546,0.01,0.93,0.01,-0.89,-0.05,-0.09,
23.546,0.01,0.94,0.02,-0.89,-0.05,-0.09,
23.547,0.01,0.94,0.02,-0.87,-0.09,-0.08,
23.573,0.00,0.94,0.04,-0.87,-0.09,-0.08,
23.574,0.00,0.94,0.04,-0.83,-0.13,-0.07,
23.574,-0.00,0.94,0.05,-0.83,-0.13,-0.07,
23.574,-0.00,0.94,0.05,-0.79,-0.17,-0.06,
23.575,-0.01,0.94,0.07,-0.79,-0.17,-0.06,
23.575,-0.01,0.95,0.09,-0.79,-0.17,-0.06,
23.575,-0.01,0.95,0.09,-0.76,-0.20,-0.05,
23.575,-0.01,0.95,0.09,-0.72,-0.23,-0.04,
23.575,-0.01,0.95,0.11,-0.72,-0.23,-0.04,
23.575,-0.01,0.95,0.11,-0.67,-0.26,-0.03,
23.576,-0.02,0.96,0.13,-0.67,-0.26,-0.03,
23.576,-0.02,0.96,0.13,-0.61,-0.28,-0.01,
23.576,-0.02,0.96,0.14,-0.61,-0.28,-0.01,
23.576,-0.02,0.96,0.14,-0.56,-0.29,0.00,
23.576,-0.02,0.96,0.15,-0.56,-0.29,0.00,
23.577,-0.02,0.96,0.15,-0.50,-0.30,0.02,
23.577,-0.02,0.96,0.16,-0.50,-0.30,0.02,
23.577,-0.03,0.96,0.16,-0.50,-0.30,0.02,
23.577,-0.03,0.96,0.16,-0.44,-0.30,0.04,
23.577,-0.03,0.96,0.16,-0.39,-0.30,0.05,
23.577,-0.03,0.96,0.15,-0.39,-0.30,0.05,
23.577,-0.03,0.96,0.15,-0.34,-0.29,0.07,
23.578,-0.03,0.96,0.15,-0.34,-0.29,0.07,
23.578,-0.03,0.96,0.15,-0.29,-0.28,0.09,
23.578,-0.04,0.96,0.14,-0.29,-0.28,0.09,
23.578,-0.04,0.96,0.14,-0.25,-0.26,0.10,
23.578,-0.04,0.96,0.11,-0.25,-0.26,0.10,
23.578,-0.04,0.96,0.11,-0.21,-0.24,0.13,
23.578,-0.04,0.96,0.11,-0.17,-0.22,0.15,
23.578,-0.05,0.96,0.10,-0.17,-0.22,0.15,
23.584,-0.05,0.96,0.10,-0.13,-0.19,0.17,
23.585,-0.06,0.96,0.09,-0.13,-0.19,0.17,
23.585,-0.06,0.96,0.06,-0.13,-0.19,0.17,
23.585,-0.07,0.97,0.04,-0.13,-0.19,0.17,
23.585,-0.07,0.97,0.04,-0.10,-0.15,0.20,
23.585,-0.07,0.97,0.04,-0.08,-0.12,0.22,
23.586,-0.09,0.97,0.02,-0.08,-0.12,0.22,
23.586,-0.09,0.97,0.02,-0.05,-0.08,0.24,
23.587,-0.10,0.98,-0.00,-0.05,-0.08,0.24,
23.587,-0.10,0.98,-0.00,-0.04,-0.03,0.27,
23.588,-0.10,0.98,-0.00,-0.02,0.01,0.29,
23.589,-0.11,0.98,-0.03,-0.02,0.01,0.29,
23.59,-0.11,0.98,-0.03,-0.02,0.06,0.31,
23.591,-0.11,0.98,-0.05,-0.02,0.06,0.31,
23.602,-0.10,0.98,-0.06,-0.02,0.06,0.31,
23.602,-0.10,0.98,-0.06,-0.02,0.10,0.32,
23.602,-0.09,0.98,-0.07,-0.02,0.10,0.32,
23.602,-0.09,0.98,-0.07,-0.03,0.14,0.34,
23.603,-0.06,0.98,-0.07,-0.03,0.14,0.34,
23.603,-0.06,0.98,-0.07,-0.04,0.16,0.36,
23.603,-0.03,0.98,-0.07,-0.04,0.16,0.36,
23.603,-0.01,0.98,-0.07,-0.04,0.16,0.36,
23.603,-0.01,0.98,-0.07,-0.04,0.17,0.36,
23.603,-0.01,0.98,-0.07,-0.06,0.17,0.37,
23.603,-0.01,0.98,-0.07,-0.05,0.15,0.37,
23.603,0.02,0.99,-0.05,-0.05,0.15,0.37,
23.603,0.04,0.99,-0.05,-0.05,0.15,0.37,
23.603,0.04,0.99,-0.05,-0.06,0.15,0.36,
23.606,0.06,1.00,-0.04,-0.06,0.15,0.36,
23.606,0.06,1.00,-0.04,-0.05,0.13,0.36,
23.607,0.07,1.01,-0.03,-0.05,0.13,0.36,
23.608,0.07,1.01,-0.03,-0.04,0.12,0.34,
23.61,0.08,1.01,-0.02,-0.04,0.12,0.34,
23.61,0.08,1.01,-0.02,-0.03,0.10,0.33,
23.615,0.09,1.02,-0.00,-0.03,0.10,0.33,
23.615,0.09,1.02,-0.00,-0.01,0.08,0.32,
23.616,0.10,1.02,0.01,-0.01,0.08,0.32,
23.616,0.10,1.02,0.01,0.02,0.06,0.30,
23.616,0.10,1.02,0.01,0.02,0.06,0.30,
23.616,0.10,1.02,0.01,0.05,0.05,0.28,
23.621,0.10,1.02,0.01,0.09,0.04,0.27,
23.621,0.11,1.02,0.02,0.09,0.04,0.27,
23.622,0.11,1.02,0.02,0.09,0.04,0.27,
23.622,0.11,1.02,0.02,0.09,0.04,0.27,
23.622,0.11,1.02,0.02,0.12,0.03,0.25,
23.623,0.11,1.02,0.02,0.16,0.01,0.24,
23.623,0.12,1.01,0.01,0.16,0.01,0.24,
23.623,0.12,1.01,0.01,0.20,-0.00,0.22,
23.626,0.13,1.01,0.00,0.20,-0.00,0.22,
23.626,0.13,1.01,0.00,0.24,-0.02,0.21,
23.628,0.13,1.01,-0.01,0.24,-0.02,0.21,
23.628,0.13,1.01,-0.01,0.27,-0.03,0.20,
23.629,0.13,1.01,-0.03,0.27,-0.03,0.20,
23.63,0.13,1.01,-0.03,0.31,-0.05,0.19,
23.636,0.14,1.02,-0.05,0.31,-0.05,0.19,
23.636,0.14,1.02,-0.05,0.33,-0.06,0.18,
23.636,0.14,1.02,-0.08,0.33,-0.06,0.18,
23.636,0.14,1.02,-0.08,0.35,-0.05,0.17,
23.636,0.14,1.03,-0.10,0.35,-0.05,0.17,
23.637,0.14,1.03,-0.10,0.37,-0.05,0.16,
23.642,0.14,1.03,-0.13,0.37,-0.05,0.16,
23.642,0.13,1.03,-0.17,0.37,-0.05,0.16,
23.643,0.13,1.03,-0.17,0.38,-0.03,0.16,
23.643,0.13,1.03,-0.17,0.38,-0.01,0.16,
23.643,0.13,1.03,-0.17,0.38,0.01,0.16,
23.643,0.12,1.03,-0.20,0.38,0.01,0.16,
23.649,0.12,1.03,-0.23,0.38,0.01,0.16,
23.649,0.12,1.03,-0.23,0.35,0.05,0.16,
23.65,0.11,1.02,-0.26,0.35,0.05,0.16,
23.65,0.11,1.02,-0.26,0.32,0.08,0.16,
23.675,0.11,1.02,-0.28,0.32,0.08,0.16,
23.675,0.11,1.02,-0.28,0.30,0.12,0.17,
23.675,0.11,1.01,-0.30,0.30,0.12,0.17,
23.675,0.11,1.01,-0.30,0.25,0.15,0.17,
23.676,0.10,1.01,-0.30,0.25,0.15,0.17,
23.676,0.10,1.01,-0.30,0.21,0.18,0.17,
23.677,0.10,1.00,-0.31,0.21,0.18,0.17,
23.677,0.10,1.00,-0.31,0.16,0.21,0.18,
23.677,0.10,0.99,-0.31,0.16,0.21,0.18,
23.677,0.10,0.99,-0.31,0.11,0.23,0.18,
23.677,0.09,0.99,-0.31,0.11,0.23,0.18,
23.677,0.09,0.99,-0.31,0.05,0.26,0.18,
23.678,0.09,0.98,-0.31,0.05,0.26,0.18,
23.678,0.09,0.98,-0.31,-0.01,0.28,0.18,
23.678,0.09,0.97,-0.30,-0.01,0.28,0.18,
23.678,0.08,0.97,-0.29,-0.01,0.28,0.18,
23.678,0.08,0.97,-0.29,-0.06,0.30,0.19,
23.678,0.08,0.97,-0.29,-0.10,0.32,0.19,
23.679,0.08,0.97,-0.29,-0.15,0.34,0.19,
23.679,0.08,0.97,-0.29,-0.15,0.34,0.19,
23.679,0.07,0.96,-0.28,-0.15,0.34,0.19,
23.679,0.07,0.96,-0.28,-0.19,0.36,0.20,
23.679,0.08,0.96,-0.27,-0.19,0.36,0.20,
23.679,0.08,0.96,-0.27,-0.24,0.38,0.20,
23.68,0.09,0.96,-0.26,-0.24,0.38,0.20,
23.68,0.09,0.96,-0.26,-0.27,0.40,0.20,
23.68,0.09,0.96,-0.25,-0.27,0.40,0.20,
23.68,0.09,0.96,-0.25,-0.31,0.41,0.21,
23.68,0.11,0.96,-0.23,-0.31,0.41,0.21,
23.68,0.11,0.96,-0.23,-0.33,0.42,0.21,
23.682,0.12,0.97,-0.21,-0.33,0.42,0.21,
23.683,0.13,0.97,-0.19,-0.33,0.42,0.21,
23.683,0.13,0.97,-0.19,-0.36,0.42,0.21,
23.683,0.13,0.97,-0.19,-0.38,0.42,0.21,
23.684,0.15,0.97,-0.17,-0.38,0.42,0.21,
23.684,0.15,0.97,-0.17,-0.40,0.40,0.21,
23.686,0.16,0.97,-0.14,-0.40,0.40,0.21,
23.686,0.16,0.97,-0.14,-0.41,0.37,0.21,
23.687,0.18,0.97,-0.12,-0.41,0.37,0.21,
23.687,0.18,0.97,-0.12,-0.42,0.33,0.20,
23.688,0.19,0.98,-0.09,-0.42,0.33,0.20,
23.689,0.19,0.98,-0.09,-0.42,0.30,0.19,
23.69,0.20,0.98,-0.08,-0.42,0.30,0.19,
23.691,0.20,0.98,-0.08,-0.40,0.26,0.18,
23.696,0.21,0.99,-0.06,-0.40,0.26,0.18,
23.696,0.21,0.99,-0.06,-0.39,0.22,0.16,
23.697,0.21,0.99,-0.06,-0.37,0.18,0.14,
23.697,0.22,0.99,-0.04,-0.37,0.18,0.14,
23.701,0.24,1.00,-0.02,-0.37,0.18,0.14,
23.701,0.24,1.00,-0.02,-0.34,0.15,0.12,
23.701,0.25,1.00,-0.01,-0.34,0.15,0.12,
23.701,0.26,1.01,0.00,-0.34,0.15,0.12,
23.702,0.27,1.02,0.01,-0.34,0.15,0.12,
23.702,0.27,1.02,0.01,-0.30,0.11,0.10,
23.703,0.27,1.02,0.01,-0.27,0.06,0.08,
23.703,0.27,1.02,0.01,-0.23,0.02,0.05,
23.704,0.28,1.03,0.02,-0.23,0.02,0.05,
23.704,0.28,1.03,0.02,-0.18,-0.03,0.03,
23.706,0.29,1.05,0.02,-0.18,-0.03,0.03,
23.706,0.29,1.05,0.02,-0.13,-0.07,0.00,
23.708,0.29,1.05,0.01,-0.13,-0.07,0.00,
23.708,0.29,1.05,0.01,-0.08,-0.11,-0.02,
23.71,0.29,1.07,-0.01,-0.08,-0.11,-0.02,
23.71,0.29,1.07,-0.01,-0.04,-0.14,-0.04,
23.716,0.28,1.07,-0.03,-0.04,-0.14,-0.04,
23.716,0.28,1.07,-0.03,-0.00,-0.17,-0.06,
23.716,0.28,1.07,-0.05,-0.00,-0.17,-0.06,
23.717,0.28,1.07,-0.05,0.03,-0.18,-0.07,
23.717,0.28,1.08,-0.07,0.03,-0.18,-0.07,
23.717,0.28,1.08,-0.07,0.06,-0.19,-0.09,
23.721,0.28,1.08,-0.10,0.06,-0.19,-0.09,
23.721,0.28,1.08,-0.10,0.08,-0.20,-0.11,
23.721,0.29,1.08,-0.13,0.08,-0.20,-0.11,
23.721,0.29,1.08,-0.13,0.09,-0.20,-0.12,
23.725,0.28,1.09,-0.15,0.09,-0.20,-0.12,
23.725,0.28,1.09,-0.15,0.10,-0.19,-0.13,
23.725,0.28,1.09,-0.17,0.10,-0.19,-0.13,
23.725,0.28,1.09,-0.17,0.10,-0.17,-0.13,
23.727,0.27,1.10,-0.19,0.10,-0.17,-0.13,
23.727,0.27,1.10,-0.19,0.10,-0.15,-0.14,
23.729,0.26,1.10,-0.21,0.10,-0.15,-0.14,
23.73,0.26,1.10,-0.21,0.09,-0.11,-0.14,
23.731,0.26,1.10,-0.24,0.09,-0.11,-0.14,
23.731,0.26,1.10,-0.24,0.08,-0.08,-0.15,
23.733,0.25,1.10,-0.25,0.08,-0.08,-0.15,
23.734,0.25,1.10,-0.25,0.06,-0.04,-0.15,
23.739,0.25,1.10,-0.26,0.06,-0.04,-0.15,
23.739,0.25,1.10,-0.26,0.04,0.00,-0.14,
23.74,0.24,1.09,-0.27,0.04,0.00,-0.14,
23.74,0.24,1.09,-0.27,0.04,0.00,-0.14,
23.74,0.24,1.09,-0.27,0.01,0.04,-0.14,
23.74,0.24,1.09,-0.27,-0.02,0.07,-0.13,
23.741,0.24,1.09,-0.27,-0.05,0.09,-0.13,
23.741,0.24,1.09,-0.27,-0.05,0.09,-0.13,
23.742,0.23,1.08,-0.27,-0.05,0.09,-0.13,
23.742,0.23,1.08,-0.27,-0.08,0.10,-0.12,
23.745,0.24,1.08,-0.27,-0.08,0.10,-0.12,
23.745,0.24,1.08,-0.27,-0.11,0.11,-0.12,
23.747,0.24,1.08,-0.27,-0.14,0.13,-0.12,
23.747,0.24,1.08,-0.26,-0.14,0.13,-0.12,
23.765,0.24,1.07,-0.26,-0.14,0.13,-0.12,
23.766,0.24,1.07,-0.26,-0.17,0.15,-0.11,
23.766,0.24,1.07,-0.26,-0.17,0.15,-0.11,
23.766,0.24,1.07,-0.26,-0.21,0.17,-0.10,
23.766,0.24,1.06,-0.26,-0.21,0.17,-0.10,
23.766,0.24,1.06,-0.26,-0.23,0.21,-0.10,
23.766,0.24,1.06,-0.25,-0.23,0.21,-0.10,
23.767,0.24,1.06,-0.25,-0.25,0.25,-0.09,
23.767,0.23,1.05,-0.24,-0.25,0.25,-0.09,
23.767,0.22,1.05,-0.24,-0.25,0.25,-0.09,
23.767,0.22,1.05,-0.24,-0.28,0.30,-0.09,
23.767,0.22,1.05,-0.24,-0.30,0.36,-0.09,
23.767,0.22,1.05,-0.24,-0.32,0.42,-0.08,
23.768,0.20,1.04,-0.23,-0.32,0.42,-0.08,
23.768,0.18,1.03,-0.23,-0.32,0.42,-0.08,
23.768,0.18,1.03,-0.23,-0.35,0.49,-0.08,
23.768,0.16,1.02,-0.23,-0.35,0.49,-0.08,
23.768,0.16,1.02,-0.23,-0.36,0.56,-0.07,
23.768,0.14,1.01,-0.22,-0.36,0.56,-0.07,
23.769,0.14,1.01,-0.22,-0.39,0.63,-0.06,
23.773,0.13,1.00,-0.21,-0.39,0.63,-0.06,
23.773,0.13,1.00,-0.21,-0.41,0.70,-0.06,
23.773,0.12,0.99,-0.20,-0.41,0.70,-0.06,
23.773,0.10,0.98,-0.19,-0.41,0.70,-0.06,
23.78,0.10,0.98,-0.19,-0.42,0.77,-0.05,
23.78,0.10,0.98,-0.19,-0.44,0.82,-0.05,
23.78,0.09,0.97,-0.18,-0.44,0.82,-0.05,
23.781,0.09,0.97,-0.18,-0.44,0.87,-0.05,
23.781,0.08,0.97,-0.17,-0.44,0.87,-0.05,
23.781,0.08,0.97,-0.17,-0.45,0.91,-0.03,
23.781,0.06,0.96,-0.15,-0.45,0.91,-0.03,
23.781,0.06,0.96,-0.15,-0.45,0.95,-0.03,
23.781,0.05,0.96,-0.13,-0.45,0.95,-0.03,
23.781,0.05,0.96,-0.13,-0.45,0.97,-0.03,
23.787,0.05,0.95,-0.11,-0.45,0.97,-0.03,
23.787,0.05,0.95,-0.11,-0.45,0.98,-0.02,
23.787,0.04,0.95,-0.09,-0.45,0.98,-0.02,
23.788,0.04,0.95,-0.09,-0.43,0.98,-0.01,
23.789,0.03,0.95,-0.07,-0.43,0.98,-0.01,
23.79,0.03,0.94,-0.06,-0.43,0.98,-0.01,
23.791,0.03,0.94,-0.06,-0.42,0.96,0.00,
23.791,0.03,0.94,-0.06,-0.40,0.94,0.01,
23.792,0.02,0.94,-0.05,-0.40,0.94,0.01,
23.793,0.02,0.94,-0.05,-0.37,0.91,0.02,
23.793,0.01,0.94,-0.06,-0.37,0.91,0.02,
23.793,0.01,0.94,-0.06,-0.34,0.87,0.03,
23.794,-0.00,0.93,-0.06,-0.34,0.87,0.03,
23.795,-0.00,0.93,-0.06,-0.31,0.83,0.04,
23.8,-0.01,0.93,-0.06,-0.31,0.83,0.04,
23.8,-0.01,0.93,-0.06,-0.28,0.79,0.05,
23.8,-0.03,0.93,-0.06,-0.28,0.79,0.05,
23.801,-0.03,0.93,-0.06,-0.25,0.74,0.06,
23.802,-0.04,0.92,-0.05,-0.25,0.74,0.06,
23.802,-0.04,0.92,-0.05,-0.22,0.68,0.07,
23.804,-0.04,0.91,-0.05,-0.22,0.68,0.07,
23.804,-0.04,0.91,-0.05,-0.18,0.62,0.09,
23.806,-0.05,0.91,-0.05,-0.18,0.62,0.09,
23.806,-0.05,0.91,-0.05,-0.15,0.56,0.09,
23.808,-0.05,0.90,-0.04,-0.15,0.56,0.09,
23.808,-0.05,0.90,-0.04,-0.11,0.49,0.10,
23.812,-0.05,0.90,-0.04,-0.11,0.49,0.10,
23.812,-0.05,0.90,-0.04,-0.07,0.43,0.12,
23.812,-0.05,0.90,-0.04,-0.07,0.43,0.12,
23.813,-0.04,0.90,-0.04,-0.07,0.43,0.12,
23.813,-0.04,0.90,-0.04,-0.03,0.36,0.12,
23.814,-0.04,0.90,-0.04,0.00,0.29,0.13,
23.815,-0.02,0.90,-0.06,0.00,0.29,0.13,
23.815,-0.02,0.90,-0.06,0.02,0.21,0.15,
23.816,-0.01,0.91,-0.07,0.02,0.21,0.15,
23.817,-0.01,0.91,-0.07,0.05,0.11,0.15,
23.819,0.00,0.92,-0.09,0.05,0.11,0.15,
23.819,0.00,0.92,-0.09,0.08,0.02,0.15,
23.821,0.01,0.94,-0.10,0.08,0.02,0.15,
23.821,0.01,0.94,-0.10,0.09,-0.08,0.15,
23.826,0.02,0.94,-0.12,0.09,-0.08,0.15,
23.826,0.02,0.94,-0.12,0.11,-0.16,0.15,
23.827,0.02,0.95,-0.14,0.11,-0.16,0.15,
23.828,0.02,0.96,-0.15,0.11,-0.16,0.15,
23.829,0.02,0.96,-0.15,0.12,-0.23,0.15,
23.829,0.02,0.96,-0.15,0.14,-0.29,0.13,
23.829,0.03,0.96,-0.17,0.14,-0.29,0.13,
23.83,0.03,0.96,-0.17,0.14,-0.34,0.13,
23.832,0.03,0.96,-0.17,0.14,-0.34,0.13,
23.832,0.03,0.96,-0.17,0.15,-0.37,0.12,
23.833,0.04,0.96,-0.19,0.15,-0.37,0.12,
23.833,0.04,0.96,-0.19,0.15,-0.40,0.11,
23.835,0.05,0.96,-0.20,0.15,-0.40,0.11,
23.835,0.05,0.96,-0.20,0.14,-0.42,0.10,
23.839,0.06,1.00,-0.18,0.14,-0.42,0.10,
23.839,0.06,1.00,-0.18,0.15,-0.44,0.09,
23.841,0.06,1.03,-0.18,0.15,-0.44,0.09,
23.841,0.06,1.03,-0.18,0.16,-0.44,0.08,
23.842,0.06,1.07,-0.19,0.16,-0.44,0.08,
23.842,0.06,1.07,-0.19,0.16,-0.44,0.08,
23.844,0.06,1.10,-0.20,0.16,-0.44,0.08,
23.844,0.06,1.10,-0.20,0.18,-0.43,0.10,
23.845,0.06,1.12,-0.22,0.18,-0.43,0.10,
23.846,0.06,1.12,-0.22,0.18,-0.42,0.13,
23.847,0.07,1.12,-0.24,0.18,-0.42,0.13,
23.848,0.07,1.12,-0.24,0.18,-0.39,0.18,
23.868,0.09,1.10,-0.27,0.18,-0.39,0.18,
23.868,0.09,1.10,-0.27,0.16,-0.36,0.22,
23.868,0.12,1.08,-0.30,0.16,-0.36,0.22,
23.868,0.15,1.06,-0.31,0.16,-0.36,0.22,
23.869,0.15,1.06,-0.31,0.13,-0.32,0.26,
23.869,0.17,1.04,-0.33,0.13,-0.32,0.26,
23.869,0.17,1.04,-0.33,0.09,-0.26,0.30,
23.869,0.17,1.04,-0.33,0.04,-0.20,0.33,
23.869,0.18,1.02,-0.36,0.04,-0.20,0.33,
23.869,0.18,1.02,-0.36,-0.01,-0.14,0.35,
23.87,0.18,1.01,-0.37,-0.01,-0.14,0.35,
23.87,0.18,1.01,-0.37,-0.07,-0.07,0.37,
23.87,0.20,1.01,-0.38,-0.07,-0.07,0.37,
23.87,0.20,1.01,-0.38,-0.14,0.02,0.38,
23.87,0.22,1.01,-0.36,-0.14,0.02,0.38,
23.871,0.23,1.01,-0.35,-0.14,0.02,0.38,
23.871,0.23,1.01,-0.35,-0.19,0.11,0.39,
23.871,0.23,1.01,-0.35,-0.25,0.19,0.38,
23.871,0.23,1.01,-0.35,-0.30,0.28,0.36,
23.871,0.24,1.02,-0.33,-0.30,0.28,0.36,
23.872,0.25,1.02,-0.30,-0.30,0.28,0.36,
23.872,0.25,1.02,-0.30,-0.35,0.35,0.34,
23.872,0.26,1.03,-0.26,-0.35,0.35,0.34,
23.872,0.26,1.03,-0.26,-0.39,0.41,0.32,
23.876,0.26,1.03,-0.22,-0.39,0.41,0.32,
23.877,0.26,1.03,-0.22,-0.42,0.47,0.29,
23.885,0.27,1.04,-0.17,-0.42,0.47,0.29,
23.886,0.27,1.04,-0.13,-0.42,0.47,0.29,
23.886,0.27,1.04,-0.13,-0.44,0.52,0.26,
23.886,0.27,1.04,-0.13,-0.45,0.54,0.23,
23.886,0.27,1.05,-0.09,-0.45,0.54,0.23,
23.887,0.27,1.05,-0.09,-0.44,0.56,0.20,
23.887,0.26,1.05,-0.06,-0.44,0.56,0.20,
23.887,0.26,1.05,-0.06,-0.43,0.57,0.18,
23.887,0.26,1.05,-0.03,-0.43,0.57,0.18,
23.887,0.26,1.05,-0.03,-0.41,0.56,0.16,
23.889,0.25,1.05,-0.01,-0.41,0.56,0.16,
23.889,0.25,1.05,-0.01,-0.39,0.54,0.14,
23.89,0.24,1.04,0.00,-0.39,0.54,0.14,
23.891,0.22,1.04,0.02,-0.39,0.54,0.14,
23.891,0.22,1.04,0.02,-0.36,0.51,0.13,
23.892,0.22,1.04,0.02,-0.33,0.47,0.12,
23.892,0.21,1.03,0.01,-0.33,0.47,0.12,
23.899,0.21,1.03,0.01,-0.30,0.43,0.10,
23.899,0.20,1.02,0.02,-0.30,0.43,0.10,
23.899,0.20,1.02,0.02,-0.26,0.37,0.09,
23.899,0.19,1.02,0.01,-0.26,0.37,0.09,
23.899,0.19,1.02,0.01,-0.23,0.32,0.08,
23.899,0.18,1.02,0.00,-0.23,0.32,0.08,
23.9,0.18,1.02,0.00,-0.20,0.27,0.07,
23.902,0.18,1.01,-0.01,-0.20,0.27,0.07,
23.902,0.17,1.01,-0.02,-0.20,0.27,0.07,
23.902,0.17,1.01,-0.02,-0.17,0.21,0.05,
23.902,0.17,1.01,-0.02,-0.14,0.15,0.04,
23.903,0.17,1.01,-0.03,-0.14,0.15,0.04,
23.904,0.17,1.01,-0.03,-0.12,0.09,0.03,
23.905,0.18,1.00,-0.05,-0.12,0.09,0.03,
23.905,0.18,1.00,-0.05,-0.10,0.04,0.02,
23.907,0.18,1.00,-0.07,-0.10,0.04,0.02,
23.907,0.18,1.00,-0.07,-0.07,-0.02,0.00,
23.909,0.18,0.99,-0.09,-0.07,-0.02,0.00,
23.909,0.18,0.99,-0.09,-0.06,-0.07,-0.01,
23.913,0.17,0.99,-0.10,-0.06,-0.07,-0.01,
23.913,0.17,0.99,-0.10,-0.06,-0.13,-0.03,
23.913,0.16,0.99,-0.12,-0.06,-0.13,-0.03,
23.913,0.16,0.99,-0.12,-0.05,-0.17,-0.04,
23.916,0.16,0.99,-0.15,-0.05,-0.17,-0.04,
23.916,0.16,0.99,-0.15,-0.05,-0.20,-0.06,
23.918,0.14,1.00,-0.16,-0.05,-0.20,-0.06,
23.918,0.14,1.00,-0.16,-0.06,-0.24,-0.07,
23.92,0.13,1.00,-0.18,-0.06,-0.24,-0.07,
23.92,0.13,1.00,-0.18,-0.08,-0.25,-0.08,
23.922,0.12,1.00,-0.19,-0.08,-0.25,-0.08,
23.922,0.12,1.00,-0.19,-0.09,-0.27,-0.08,
23.926,0.12,1.00,-0.20,-0.09,-0.27,-0.08,
23.926,0.12,1.00,-0.20,-0.11,-0.27,-0.08,
23.927,0.11,1.01,-0.21,-0.11,-0.27,-0.08,
23.929,0.11,1.01,-0.22,-0.11,-0.27,-0.08,
23.929,0.11,1.01,-0.22,-0.12,-0.27,-0.09,
23.929,0.11,1.01,-0.22,-0.15,-0.26,-0.09,
23.929,0.10,1.01,-0.23,-0.15,-0.26,-0.09,
23.93,0.10,1.01,-0.23,-0.17,-0.25,-0.09,
23.93,0.10,1.01,-0.23,-0.17,-0.25,-0.09,
23.932,0.10,1.01,-0.23,-0.19,-0.23,-0.09,
23.933,0.10,1.01,-0.23,-0.19,-0.23,-0.09,
23.933,0.10,1.01,-0.23,-0.20,-0.22,-0.09,
23.937,0.10,1.01,-0.22,-0.20,-0.22,-0.09,
23.937,0.10,1.01,-0.22,-0.21,-0.19,-0.09,
23.938,0.10,1.01,-0.22,-0.21,-0.19,-0.09,
23.939,0.10,1.01,-0.22,-0.23,-0.17,-0.09,
23.94,0.10,1.01,-0.21,-0.23,-0.17,-0.09,
23.94,0.10,1.01,-0.21,-0.25,-0.14,-0.09,
23.942,0.10,1.02,-0.21,-0.25,-0.14,-0.09,
23.942,0.10,1.02,-0.21,-0.27,-0.11,-0.08,
23.943,0.10,1.01,-0.21,-0.27,-0.11,-0.08,
23.945,0.10,1.01,-0.21,-0.27,-0.09,-0.09,
23.946,0.09,1.01,-0.21,-0.27,-0.09,-0.09,
23.946,0.09,1.01,-0.21,-0.30,-0.06,-0.09,
23.95,0.09,1.01,-0.22,-0.30,-0.06,-0.09,
23.95,0.09,1.01,-0.22,-0.32,-0.03,-0.09,
23.971,0.09,1.01,-0.22,-0.32,-0.03,-0.09,
23.971,0.08,1.01,-0.23,-0.32,-0.03,-0.09,
23.971,0.08,1.01,-0.23,-0.34,0.01,-0.09,
23.972,0.08,1.01,-0.23,-0.38,0.05,-0.09,
23.972,0.07,1.01,-0.24,-0.38,0.05,-0.09,
23.972,0.07,1.01,-0.24,-0.41,0.10,-0.09,
23.972,0.07,1.01,-0.25,-0.41,0.10,-0.09,
23.972,0.07,1.01,-0.25,-0.44,0.16,-0.09,
23.972,0.06,1.01,-0.25,-0.44,0.16,-0.09,
23.972,0.06,1.01,-0.25,-0.48,0.23,-0.08,
23.972,0.05,1.01,-0.25,-0.48,0.23,-0.08,
23.972,0.05,1.01,-0.25,-0.52,0.29,-0.08,
23.973,0.05,1.00,-0.24,-0.52,0.29,-0.08,
23.973,0.05,1.00,-0.24,-0.56,0.35,-0.08,
23.973,0.04,1.00,-0.23,-0.56,0.35,-0.08,
23.973,0.04,1.00,-0.23,-0.60,0.42,-0.07,
23.973,0.04,1.00,-0.22,-0.60,0.42,-0.07,
23.973,0.04,1.00,-0.22,-0.65,0.48,-0.06,
23.973,0.03,1.00,-0.21,-0.65,0.48,-0.06,
23.973,0.03,1.00,-0.21,-0.69,0.54,-0.06,
23.973,0.02,1.00,-0.20,-0.69,0.54,-0.06,
23.974,0.02,1.00,-0.20,-0.73,0.59,-0.05,
23.974,0.01,1.00,-0.20,-0.73,0.59,-0.05,
23.974,0.01,1.00,-0.20,-0.77,0.64,-0.05,
23.975,0.01,1.00,-0.18,-0.77,0.64,-0.05,
23.976,0.01,1.00,-0.18,-0.81,0.69,-0.03,
23.98,0.00,1.01,-0.17,-0.81,0.69,-0.03,
23.987,-0.01,1.01,-0.17,-0.81,0.69,-0.03,
23.988,-0.01,1.01,-0.17,-0.83,0.73,-0.02,
23.988,-0.01,1.01,-0.17,-0.87,0.77,-0.00,
23.988,-0.00,1.02,-0.14,-0.87,0.77,-0.00,
23.988,-0.00,1.02,-0.14,-0.90,0.81,0.00,
23.988,0.00,1.02,-0.14,-0.90,0.81,0.00,
23.989,0.00,1.02,-0.14,-0.92,0.84,0.02,
23.989,0.01,1.03,-0.11,-0.92,0.84,0.02,
23.989,0.01,1.03,-0.11,-0.94,0.85,0.03,
23.989,0.02,1.03,-0.09,-0.94,0.85,0.03,
23.989,0.02,1.03,-0.09,-0.94,0.86,0.05,
23.989,0.03,1.03,-0.06,-0.94,0.86,0.05,
